,book_id,book_language,image_page,image_path,image_id,image_type,image_number,image_text,image_sentiment_score,image_lda,image_lda_scores
657,22,en,43,/Users/ohyoungmo/Bauhausorbits/14_The_New_Vision_and_Abstract_of_an_Artist_text/14_The_New_Vision_and_Abstract_of_an_Artist_text_43pg(4).png,658,text,68,"1935, zellon",0.0,[],[]
658,22,en,43,/Users/ohyoungmo/Bauhausorbits/14_The_New_Vision_and_Abstract_of_an_Artist_text/14_The_New_Vision_and_Abstract_of_an_Artist_text_43pg(5).png,659,text,69,"1938, Rhodoid",0.0,[],[]
659,22,en,44,/Users/ohyoungmo/Bauhausorbits/14_The_New_Vision_and_Abstract_of_an_Artist_text/14_The_New_Vision_and_Abstract_of_an_Artist_text_44pg(1).png,660,text,70,"1938, Rhodoid",0.0,[],[]
660,22,en,44,/Users/ohyoungmo/Bauhausorbits/14_The_New_Vision_and_Abstract_of_an_Artist_text/14_The_New_Vision_and_Abstract_of_an_Artist_text_44pg(2).png,661,text,71,"1941, Plexiglas with flow",0.0,[],[]
661,22,en,44,/Users/ohyoungmo/Bauhausorbits/14_The_New_Vision_and_Abstract_of_an_Artist_text/14_The_New_Vision_and_Abstract_of_an_Artist_text_44pg(4).png,662,text,72,1937 Plainting with spiral binding,0.0,[],[]
662,22,en,44,/Users/ohyoungmo/Bauhausorbits/14_The_New_Vision_and_Abstract_of_an_Artist_text/14_The_New_Vision_and_Abstract_of_an_Artist_text_44pg(5).png,663,text,73,"1946, Leuk, canvas",0.0,[],[]
663,22,en,44,/Users/ohyoungmo/Bauhausorbits/14_The_New_Vision_and_Abstract_of_an_Artist_text/14_The_New_Vision_and_Abstract_of_an_Artist_text_44pg(6).png,664,text,74,"1946 Dual form, plexiglas and chromium sculture",0.0,[],[]
664,22,en,45,/Users/ohyoungmo/Bauhausorbits/14_The_New_Vision_and_Abstract_of_an_Artist_text/14_The_New_Vision_and_Abstract_of_an_Artist_text_45pg(1).png,665,text,75,All the shpares which I used in the last twenty-five years surprised me one day as being variations of a ribbon,0.05,[],[]
665,22,en,45,/Users/ohyoungmo/Bauhausorbits/14_The_New_Vision_and_Abstract_of_an_Artist_text/14_The_New_Vision_and_Abstract_of_an_Artist_text_45pg(2).png,666,text,76,"1943, Hand-shaped plexiglass.",0.0,[],[]
666,22,en,45,/Users/ohyoungmo/Bauhausorbits/14_The_New_Vision_and_Abstract_of_an_Artist_text/14_The_New_Vision_and_Abstract_of_an_Artist_text_45pg(3).png,667,text,77,"1940, Transparency plus!",0.0,[],[]
667,22,en,45,/Users/ohyoungmo/Bauhausorbits/14_The_New_Vision_and_Abstract_of_an_Artist_text/14_The_New_Vision_and_Abstract_of_an_Artist_text_45pg(4).png,668,text,78,"1946, Wire sculpture",0.0,[],[]
668,27,en,53,/Users/ohyoungmo/Bauhausorbits/06_PrinciplesOfNeoPlasticArt/06_PrinciplesOfNeoPlasticArt_53pg.png,669,text,1,The Elementary expressional means of painting,0.3,[],[]
669,27,en,54,/Users/ohyoungmo/Bauhausorbits/06_PrinciplesOfNeoPlasticArt/06_PrinciplesOfNeoPlasticArt_54pg(1).png,670,text,2,The elementary expressional means of sculpture,0.3,[],[]
670,27,en,54,/Users/ohyoungmo/Bauhausorbits/06_PrinciplesOfNeoPlasticArt/06_PrinciplesOfNeoPlasticArt_54pg(2).png,671,text,3,The Elementary expressional means of Architecture,0.3,[],[]
671,27,en,55,/Users/ohyoungmo/Bauhausorbits/06_PrinciplesOfNeoPlasticArt/06_PrinciplesOfNeoPlasticArt_55pg.png,672,text,4,Construction synthesizing the various elemetary plastic means,0.0,[],[]
672,27,en,56,/Users/ohyoungmo/Bauhausorbits/06_PrinciplesOfNeoPlasticArt/06_PrinciplesOfNeoPlasticArt_56pg(1).png,673,text,5,Anobject Aesthetically transfigured,0.0,[],[]
673,27,en,56,/Users/ohyoungmo/Bauhausorbits/06_PrinciplesOfNeoPlasticArt/06_PrinciplesOfNeoPlasticArt_56pg(2).png,674,text,6,Anobject Aesthetically transfigured,0.0,[],[]
674,27,en,56,/Users/ohyoungmo/Bauhausorbits/06_PrinciplesOfNeoPlasticArt/06_PrinciplesOfNeoPlasticArt_56pg(3).png,675,text,7,Anobject Aesthetically transfigured,0.0,[],[]
675,27,en,56,/Users/ohyoungmo/Bauhausorbits/06_PrinciplesOfNeoPlasticArt/06_PrinciplesOfNeoPlasticArt_56pg(4).png,676,text,8,Anobject Aesthetically transfigured,0.0,[],[]
676,27,en,57,/Users/ohyoungmo/Bauhausorbits/06_PrinciplesOfNeoPlasticArt/06_PrinciplesOfNeoPlasticArt_57pg(1).png,677,text,9,"Theo Van Doesburg(1921), Compositions constructed with elemetary means",0.0,[],[]
677,27,en,58,/Users/ohyoungmo/Bauhausorbits/06_PrinciplesOfNeoPlasticArt/06_PrinciplesOfNeoPlasticArt_58pg(1).png,678,text,10,"G. Vantongerloo, sculpture 2(1918)",0.0,[],[]
678,27,en,59,/Users/ohyoungmo/Bauhausorbits/06_PrinciplesOfNeoPlasticArt/06_PrinciplesOfNeoPlasticArt_59pg(1).png,679,text,11,"Theo Van Doesburg, Artistic's hiuse with studio(1923)",0.33299999999999996,[],[]
679,27,en,60,/Users/ohyoungmo/Bauhausorbits/06_PrinciplesOfNeoPlasticArt/06_PrinciplesOfNeoPlasticArt_60pg(1).png,680,text,12,"Theo Van Doesburg, Drawing(1906)",0.0,[],[]
680,27,en,60,/Users/ohyoungmo/Bauhausorbits/06_PrinciplesOfNeoPlasticArt/06_PrinciplesOfNeoPlasticArt_60pg(2).png,681,text,13,"Theo Van Doesburg, Beggar(1914)",0.0,[],[]
681,27,en,61,/Users/ohyoungmo/Bauhausorbits/06_PrinciplesOfNeoPlasticArt/06_PrinciplesOfNeoPlasticArt_61pg(1).png,682,text,14,"Theo Van Doesburg, Aesthetic reconstruction of a nude (1916)",0.0,[],[]
682,27,en,62,/Users/ohyoungmo/Bauhausorbits/06_PrinciplesOfNeoPlasticArt/06_PrinciplesOfNeoPlasticArt_62pg(1).png,683,text,15,"Theo Van Doesburg, Space-time reconstruction of the same (1916)",0.0,[],[]
683,27,en,63,/Users/ohyoungmo/Bauhausorbits/06_PrinciplesOfNeoPlasticArt/06_PrinciplesOfNeoPlasticArt_63pg(1).png,684,text,16,Theo Van Doesburg(1916),0.0,[],[]
684,27,en,64,/Users/ohyoungmo/Bauhausorbits/06_PrinciplesOfNeoPlasticArt/06_PrinciplesOfNeoPlasticArt_64pg(1).png,685,text,17,Theo Van Doesburg(1916),0.0,[],[]
685,27,en,65,/Users/ohyoungmo/Bauhausorbits/06_PrinciplesOfNeoPlasticArt/06_PrinciplesOfNeoPlasticArt_65pg(1).png,686,text,18,"Hieronymus Bosch, Predominantly Expressive of idea",0.8,[],[]
686,27,en,66,/Users/ohyoungmo/Bauhausorbits/06_PrinciplesOfNeoPlasticArt/06_PrinciplesOfNeoPlasticArt_66pg(1).png,687,text,19,Fabricius(school of rembrandt) self-portrait,0.0,[],[]
687,27,en,67,/Users/ohyoungmo/Bauhausorbits/06_PrinciplesOfNeoPlasticArt/06_PrinciplesOfNeoPlasticArt_67pg(1).png,688,text,20,"Horus, Expressive of idea",0.8,[],[]
688,27,en,68,/Users/ohyoungmo/Bauhausorbits/06_PrinciplesOfNeoPlasticArt/06_PrinciplesOfNeoPlasticArt_68pg(1).png,689,text,21,"Diadumenos, Expressive of matter",0.8,[],[]
689,27,en,70,/Users/ohyoungmo/Bauhausorbits/06_PrinciplesOfNeoPlasticArt/06_PrinciplesOfNeoPlasticArt_70pg(1).png,690,text,22,"Auguste rodin, Duality of matter and plastic form",0.0,[],[]
690,27,en,71,/Users/ohyoungmo/Bauhausorbits/06_PrinciplesOfNeoPlasticArt/06_PrinciplesOfNeoPlasticArt_71pg(1).png,691,text,23,"P.Picasso, Man with violin",0.0,[],[]
691,27,en,72,/Users/ohyoungmo/Bauhausorbits/06_PrinciplesOfNeoPlasticArt/06_PrinciplesOfNeoPlasticArt_72pg(1).png,692,text,24,"Nicolas Poussin, Shepherds in Arcady",0.0,[],[]
692,27,en,73,/Users/ohyoungmo/Bauhausorbits/06_PrinciplesOfNeoPlasticArt/06_PrinciplesOfNeoPlasticArt_73pg(1).png,693,text,25,"B.Van der Leck, The Storm(1916)",0.0,[],[]
693,27,en,74,/Users/ohyoungmo/Bauhausorbits/06_PrinciplesOfNeoPlasticArt/06_PrinciplesOfNeoPlasticArt_74pg(1).png,694,text,26,"Piet Mondrian, Composition(1915)",0.0,[],[]
694,27,en,75,/Users/ohyoungmo/Bauhausorbits/06_PrinciplesOfNeoPlasticArt/06_PrinciplesOfNeoPlasticArt_75pg(1).png,695,text,27,Nature(aerial Photography),0.0,[],[]
695,27,en,76,/Users/ohyoungmo/Bauhausorbits/06_PrinciplesOfNeoPlasticArt/06_PrinciplesOfNeoPlasticArt_76pg(2).png,696,text,28,"Plastic form(advertisement in neon lights, new york)",0.136,[],[]
696,27,en,77,/Users/ohyoungmo/Bauhausorbits/06_PrinciplesOfNeoPlasticArt/06_PrinciplesOfNeoPlasticArt_77pg(1).png,697,text,29,"Theo Van Doesburg, Model for a villa(1923)",0.0,[],[]
697,27,en,78,/Users/ohyoungmo/Bauhausorbits/06_PrinciplesOfNeoPlasticArt/06_PrinciplesOfNeoPlasticArt_78pg(1).png,698,text,30,Colour used with an overall formatice purpose in a hall by Theo van Doesburg,0.0,[],[]
698,30,de,44,/Users/ohyoungmo/Bauhausorbits/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925_44pg.png,699,text,1,Das Elementare ausdrucksmittel der malerei,0.0,[],[]
699,30,de,45,/Users/ohyoungmo/Bauhausorbits/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925_45pg(1).png,700,text,2,Das Elementare ausdrucksmittel der Plastik,0.0,[],[]
700,30,de,45,/Users/ohyoungmo/Bauhausorbits/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925_45pg(2).png,701,text,3,Die Elementare ausdrucksmittel der Architektur,0.0,[],[]
701,30,de,46,/Users/ohyoungmo/Bauhausorbits/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925_46pg.png,702,text,4,Synthetische Konstrucktion der verschiedenen Elementaren Gestaltungsmittel,0.0,[],[]
702,30,de,47,/Users/ohyoungmo/Bauhausorbits/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925_47pg(1).png,703,text,5,Ästhetische Transfiguration eines Gegenstandes,0.0,"['bauhaus', 'entwurf', 'sem']","[0.774, 0.7, 0.687]"
703,30,de,47,/Users/ohyoungmo/Bauhausorbits/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925_47pg(2).png,704,text,6,Ästhetische Transfiguration eines Gegenstandes,0.0,"['bauhaus', 'entwurf', 'sem']","[0.774, 0.7, 0.687]"
704,30,de,47,/Users/ohyoungmo/Bauhausorbits/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925_47pg(3).png,705,text,7,Ästhetische Transfiguration eines Gegenstandes,0.0,"['bauhaus', 'entwurf', 'sem']","[0.774, 0.7, 0.687]"
705,30,de,47,/Users/ohyoungmo/Bauhausorbits/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925_47pg(4).png,706,text,8,Ästhetische Transfiguration eines Gegenstandes,0.0,"['bauhaus', 'entwurf', 'sem']","[0.774, 0.7, 0.687]"
706,30,de,48,/Users/ohyoungmo/Bauhausorbits/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925_48pg(1).png,707,text,9,"Theo van Doesburg(1921), Mit elemetaren mitteln konstruierte kompositionen",0.0,"['bauhaus', 'entwurf', 'sem']","[0.774, 0.7, 0.687]"
707,30,de,49,/Users/ohyoungmo/Bauhausorbits/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925_49pg(1).png,708,text,10,"Theo van Doesburg(1921), Mit elemetaren mitteln konstruierte kompositionen",0.0,"['bauhaus', 'entwurf', 'sem']","[0.774, 0.7, 0.687]"
708,30,de,50,/Users/ohyoungmo/Bauhausorbits/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925_50pg(1).png,709,text,11,"Theo van Doesburg(1921), Mit elemetaren mitteln konstruierte kompositionen",0.0,"['bauhaus', 'entwurf', 'sem']","[0.774, 0.7, 0.687]"
709,30,de,51,/Users/ohyoungmo/Bauhausorbits/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925_51pg(1).png,710,text,12,"Theo van Doesburg, Zeichnung(1906)",0.0,[],[]
710,30,de,51,/Users/ohyoungmo/Bauhausorbits/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925_51pg(2).png,711,text,13,"Theo van Doesburg, Bettler(1914)",0.0,[],[]
711,30,de,52,/Users/ohyoungmo/Bauhausorbits/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925_52pg(1).png,712,text,14,"Theo van Doesburg, Ästhetische Rekonstruktion eines Aktes",0.0,"['gropius', 'dessau', 'anhalt']","[0.907, 0.733, 0.602]"
712,30,de,53,/Users/ohyoungmo/Bauhausorbits/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925_53pg(1).png,713,text,15,"Theo van Doesburg, Raumzeitliche Rekonstruktion desselben",0.0,[],[]
713,30,de,54,/Users/ohyoungmo/Bauhausorbits/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925_54pg(1).png,714,text,16,Theo van Doesburg(1916),0.0,"['gropius', 'dessau', 'anhalt']","[0.907, 0.733, 0.602]"
714,30,de,55,/Users/ohyoungmo/Bauhausorbits/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925_55pg(1).png,715,text,17,Theo van Doesburg(1916),0.0,[],[]
715,30,de,56,/Users/ohyoungmo/Bauhausorbits/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925_56pg(1).png,716,text,18,"Hieronzmus Bosch, Überwiegend idee Ausdrückend",0.0,[],[]
716,30,de,57,/Users/ohyoungmo/Bauhausorbits/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925_57pg(1).png,717,text,19,"Fabricius)Schile Rembrandt, Überwiegend Materie Ausdrückend",0.0,[],[]
717,30,de,58,/Users/ohyoungmo/Bauhausorbits/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925_58pg(1).png,718,text,20,"Horus, Idee Ausdrückend",0.0,[],[]
718,30,de,59,/Users/ohyoungmo/Bauhausorbits/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925_59pg(1).png,719,text,21,"Diadumenos, Materie Ausdrückend",0.0,[],[]
719,30,de,61,/Users/ohyoungmo/Bauhausorbits/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925_61pg(1).png,720,text,22,"Auguste Rodin, Der Gedanke Dualismus von Materie und gestalt",0.0,[],[]
720,30,de,62,/Users/ohyoungmo/Bauhausorbits/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925_62pg(1).png,721,text,23,"P.Picasso , Mann mit Geige(1918)",0.0,[],[]
721,30,de,63,/Users/ohyoungmo/Bauhausorbits/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925_63pg(1).png,722,text,24,"Nicolas Poussin, Die Hirten in Arkadien",0.0,[],[]
722,30,de,64,/Users/ohyoungmo/Bauhausorbits/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925_64pg(1).png,723,text,25,"B. Van der Leck , Der Sturm(1916)",0.0,[],[]
723,30,de,65,/Users/ohyoungmo/Bauhausorbits/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925_65pg(1).png,724,text,26,"Piet Mondrian, Koposition(1915)",0.0,[],[]
724,30,de,66,/Users/ohyoungmo/Bauhausorbits/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925_66pg(1).png,725,text,27,Natur(Filegeraufnahme),0.0,[],[]
725,30,de,67,/Users/ohyoungmo/Bauhausorbits/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925_67pg(1).png,726,text,28,Kultur(Filegeraufnahme),0.0,[],[]
726,30,de,67,/Users/ohyoungmo/Bauhausorbits/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925_67pg(2).png,727,text,29,Gestaltung(Lichtreklame in New York. Aufnahme Lönbergholm),0.136,[],[]
727,30,de,68,/Users/ohyoungmo/Bauhausorbits/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925_68pg(1).png,728,text,30,"Theo van Doesburg C. Van Eesteren, Modell für eine Villa(1923)",0.0,[],[]
728,30,de,69,/Users/ohyoungmo/Bauhausorbits/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925/06_Grundbegriffe_der_neuen_gestaltenden_Kunst_1925_69pg(1).png,729,text,31,Farbige Durchgestaltung einer Halle von Theo van Doesburg in dem Univeristätsgebäude von C.Van Eesteren(1923),0.0,[],[]
729,31,de,13,/Users/ohyoungmo/Bauhausorbits/01_InternationaleArchitektur_DE/01_InternationaleArchitektur_13pg.png,730,text,1,"PETER BEHRENS, Neubabelsber g b. Berlín, — Kleinmotorenfabrik der  Allgem . Elektrizitätsgesellschaft, Berlin. Verblend -Ziegelbau.",0.0,"['wohnung', 'bauhausmeist', 'moholy', 'wohnung', 'bauhausmeist', 'moholy']","[0.66, 0.596, 0.468, 0.62, 0.596, 0.464]"
730,31,de,14,/Users/ohyoungmo/Bauhausorbits/01_InternationaleArchitektur_DE/01_InternationaleArchitektur_14pg.png,731,text,2,"PETER BEHRENS, Neubabelsber g b. Berlín,- Turbinefabrik der Allgem. Elektrizitaetsgesellschaft, Berlin. Eisen, Glas, Beton. 1910",0.0,"['wohnung', 'bauhausmeist', 'moholy']","[1.072, 1.008, 0.88]"
731,31,de,15,/Users/ohyoungmo/Bauhausorbits/01_InternationaleArchitektur_DE/01_InternationaleArchitektur_15pg.png,732,text,3,"PETER BEHRENS, Neubabelsber g b. Berlín, —Montagehalle der Allgem. Elektrizitaetsgesellschaf, Berlin. Ziegelbau. 1912",0.0,"['wohnung', 'bauhausmeist', 'moholy']","[0.822, 0.758, 0.63]"
732,31,de,16,/Users/ohyoungmo/Bauhausorbits/01_InternationaleArchitektur_DE/01_InternationaleArchitektur_16pg.png,733,text,4,"Henry van veldel, den Haag, (Holland)- Theater auf der Werkbundausstellung, Koeln. Dreiteilige Buehme. Putzbau 1914",0.0,"['wohnung', 'bauhausmeist', 'moholy']","[0.791, 0.767, 0.635]"
733,31,de,17,/Users/ohyoungmo/Bauhausorbits/01_InternationaleArchitektur_DE/01_InternationaleArchitektur_17pg.png,734,text,5,"P. Berlage, den Hagg(Holland) -Hof der Boerse inAmsterdem.",0.0,"['wohnung', 'bauhausmeist', 'moholy']","[0.822, 0.758, 0.63]"
734,31,de,18,/Users/ohyoungmo/Bauhausorbits/01_InternationaleArchitektur_DE/01_InternationaleArchitektur_18pg.png,735,text,6,"Walter Gropius, Dessau, Anhalt, - Buerohau und Fabrik auf der Werkbund- ausstellung, koelm. Eisen, Glas, Kalksandstein",0.0,"['wohnung', 'bauhausmeist', 'moholy']","[0.822, 0.758, 0.63]"
735,31,de,19,/Users/ohyoungmo/Bauhausorbits/01_InternationaleArchitektur_DE/01_InternationaleArchitektur_19pg.png,736,text,7,"Walter Gropius, Dessau, Anhgusalt, - Schuhleisten- und Stanzmesserfabrik C.Benscheidt ""Fagus"", Alfeld a. L. Backstein, Glas, Eisen. 1911",0.0,[],[]
736,31,de,20,/Users/ohyoungmo/Bauhausorbits/01_InternationaleArchitektur_DE/01_InternationaleArchitektur_20pg.png,737,text,8,"Hans poelzig, Potsdam bei Berlin-Maschinehaus und Superphosphoshatfabrik in Luban bei Posen. Backsteinbau. 1910",0.0,"['wohnung', 'bauhausmeist', 'moholy']","[0.791, 0.767, 0.635]"
737,31,de,21,/Users/ohyoungmo/Bauhausorbits/01_InternationaleArchitektur_DE/01_InternationaleArchitektur_21pg.png,738,text,9,Hochbaubuero der Reichsbahndirektion dreseden. Einfahrseite des leipzig hauptbahnhofs. Eisen und Glas.,0.0,[],[]
738,31,de,22,/Users/ohyoungmo/Bauhausorbits/01_InternationaleArchitektur_DE/01_InternationaleArchitektur_22pg.png,739,text,10,"Paul Mebes, Berlin,- Hirsch, Kupfer-und Messingwerk A.-G, Eberwalde. Backteinbau. 1923",0.0,"['wohnung', 'bauhausmeist', 'moholy']","[0.822, 0.758, 0.63]"
739,31,de,23,/Users/ohyoungmo/Bauhausorbits/01_InternationaleArchitektur_DE/01_InternationaleArchitektur_23pg.png,740,text,11,"H.Stoffregen, Bremen, - Delmenhorster Linoleumkabrik(Ankermarke). Oxydierhaeuser. Backstein. 1912",0.0,"['wohnung', 'bauhausmeist', 'moholy']","[0.822, 0.758, 0.63]"
740,31,de,24,/Users/ohyoungmo/Bauhausorbits/01_InternationaleArchitektur_DE/01_InternationaleArchitektur_24pg.png,741,text,12,"Walter Gropius, Dessau, Anhalt, der bauhausneubau dessaue. Beton, Eisen, Glas. 1925/26",0.0,[],[]
741,31,de,25,/Users/ohyoungmo/Bauhausorbits/01_InternationaleArchitektur_DE/01_InternationaleArchitektur_25pg.png,742,text,13,"Hannes Meyer und Hans wittwer, Basel(Schweiz) Voelkerbundsgebaeude Genf(Wettbewerbsentwurf). Hochhaus(Sekretariat) = Stahlskelett und Aluminumverkleidung. Saalbau = Betonskelett_und_Glasbaustein. 1927",0.0,"['wohnung', 'bauhausmeist', 'moholy']","[0.791, 0.767, 0.635]"
742,31,de,26,/Users/ohyoungmo/Bauhausorbits/01_InternationaleArchitektur_DE/01_InternationaleArchitektur_26pg.png,743,text,14,"M. Ginsburg und w. wladimiroff, ,moskau(Russland) Markthalle. 1926.",0.0,"['wohnung', 'bauhausmeist', 'moholy']","[0.822, 0.758, 0.63]"
743,31,de,27,/Users/ohyoungmo/Bauhausorbits/01_InternationaleArchitektur_DE/01_InternationaleArchitektur_27pg.png,744,text,15,"K.s, Mielnikow(russland) Sucjarew-Market in Moskau. Holzkonstruktion. 1924/25",0.0,[],[]
744,31,de,28,/Users/ohyoungmo/Bauhausorbits/01_InternationaleArchitektur_DE/01_InternationaleArchitektur_28pg.png,745,text,16,"H.Kosina, berlin - Modell zu dem Zentral-Flughafen, berlin-Tempelhof",0.0,"['wohnung', 'bauhausmeist', 'moholy']","[0.822, 0.758, 0.63]"
745,31,de,29,/Users/ohyoungmo/Bauhausorbits/01_InternationaleArchitektur_DE/01_InternationaleArchitektur_29pg.png,746,text,17,"H.Kosina, berlin - Modell fuer ein Kraftwerk 1925",0.0,"['wohnung', 'bauhausmeist', 'moholy']","[0.822, 0.758, 0.63]"
746,31,de,30,/Users/ohyoungmo/Bauhausorbits/01_InternationaleArchitektur_DE/01_InternationaleArchitektur_30pg.png,747,text,18,"Brueder Luckhardt und Alfons Anker, Berlin, - Modell zu einem Grossgargenhaus fuer ca. Automobile. 1924",0.0,"['wohnung', 'bauhausmeist', 'moholy']","[0.89, 0.866, 0.734]"
747,31,de,31,/Users/ohyoungmo/Bauhausorbits/01_InternationaleArchitektur_DE/01_InternationaleArchitektur_31pg.png,748,text,19,"Richard Doeker, Stuttgart, Entwurf zu einem Geschaefthaus in stuttgart. 1921/22",0.0,[],[]
748,31,de,32,/Users/ohyoungmo/Bauhausorbits/01_InternationaleArchitektur_DE/01_InternationaleArchitektur_32pg.png,749,text,20,"Mies van der rohe, berlin, Entwurf zu einem buerohaus inEisenbeton ind Glas. 1922",0.0,"['wohnung', 'bauhausmeist', 'moholy']","[0.822, 0.758, 0.63]"
749,31,de,33,/Users/ohyoungmo/Bauhausorbits/01_InternationaleArchitektur_DE/01_InternationaleArchitektur_33pg.png,750,text,21,"Walter Gropius mit Adolf Meyer, dessau, Anhalt - Stadttheater jena(umbau). Putzbau. 1922",0.0,"['wohnung', 'bauhausmeist', 'moholy']","[0.989, 0.925, 0.797]"
750,31,de,34,/Users/ohyoungmo/Bauhausorbits/01_InternationaleArchitektur_DE/01_InternationaleArchitektur_34pg.png,751,text,22,"vesnin. Moskau, Entwurf zu einem ""haus der arbeit"" in moskau. 1923",0.0,"['wohnung', 'bauhausmeist', 'moholy']","[0.89, 0.866, 0.734]"
751,31,de,35,/Users/ohyoungmo/Bauhausorbits/01_InternationaleArchitektur_DE/01_InternationaleArchitektur_35pg.png,752,text,23,"Alfred Gellhorn und martin Knauthe, Halle, - Buerohau",0.0,"['wohnung', 'bauhausmeist', 'moholy']","[0.89, 0.866, 0.734]"
752,31,de,36,/Users/ohyoungmo/Bauhausorbits/01_InternationaleArchitektur_DE/01_InternationaleArchitektur_36pg.png,753,text,24,"Mart Stam, Rotterdam(Holland), Geschaeftshaus. Projekt fuer die zuchuettung der Rokingracht in Amsterdem. Eisenbeton. 1926",0.0,"['wohnung', 'bauhausmeist', 'moholy']","[0.89, 0.866, 0.734]"
753,31,de,37,/Users/ohyoungmo/Bauhausorbits/01_InternationaleArchitektur_DE/01_InternationaleArchitektur_37pg.png,754,text,25,"Brinkmann und van der Vlugt, Rotterdam(Holland), Fabrik. Beton, Eisen, Glas. 1926",0.0,"['wohnung', 'bauhausmeist', 'moholy']","[0.89, 0.866, 0.734]"
754,31,de,38,/Users/ohyoungmo/Bauhausorbits/01_InternationaleArchitektur_DE/01_InternationaleArchitektur_38pg.png,755,text,26,"Erich Mendelsohn, Berlin, - Faebereigebaeude der Hutfabrik Friedr. Steinbergu.Co., Luckenwalde bei Berlin Eisenbetonbinder, Ziegelmauer, Ruberoiddaecher.  1921/23",0.0,"['wohnung', 'bauhausmeist', 'moholy']","[0.89, 0.866, 0.734]"
755,31,de,39,/Users/ohyoungmo/Bauhausorbits/01_InternationaleArchitektur_DE/01_InternationaleArchitektur_39pg.png,756,text,27,"Erich Medelsohn mit erich lasser, Berlin,- Umbau der Meyer-kauffmann Textilwerke A",0.0,"['wohnung', 'bauhausmeist', 'moholy']","[0.89, 0.866, 0.734]"
