book_id,book_series_number,book_title,book_author,book_year,sentence_page,sentence_id,sentence_number,sentence_text,sentence_sentiment_score,sentence_lda
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,40,1788,320,"DAS SIMULTANE ODER POLYKINO Man mÃ¼Ãte ein Kino bauen, das fÃ¼r verschiedene Versuchszwecke hinsichtlich Apparatur und ProjektionsflÃ¤che eingerichtet ist.",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,40,1789,321,"B. vorstellbar, die Ã¼bliche Projektionsebene durch einfache Verstellvorrichtung in verschiedene schrÃ¤g lagernde FlÃ¤chen und WÃ¶lbungen zu gliedern, wie eine Berg TalÂ«Landschaft, der ein mÃ¶glichst einfaches Teilungsprinzip zugrunde liegt, um die Wirkung der auf ihr erfolgenden Projektionszerrung beherrschen zu kÃ¶nnen.",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,40,1790,322,"Auf dieser Projektions flÃ¤che sollen mehrere (bei den ersten Versuchen vielleicht zwei) Filme gespielt werden, und zwar nicht auf eine feste Stelle projiziert, sondern kontinuierlich von links nach rechts bzw.",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,40,1791,323,"von rechts nach links, von unten nach oben, von oben nach unten usw.",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,40,1792,324,"Die groÃe ProjektionsflÃ¤che hat auch den Vorzug, einen Bewegungsvorgang, sagen wir den eines Autos, von einem Ende zum anderen mit grÃ¶Ãerer Illusion darzustellen (Bewegung in der zweiten Dimension) als die jetzigen Projektions flÃ¤chen, auf welchen immer ein Bild fixiert werden muÃ.",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,39,1793,325,"Heute versucht man, die Typografie, anstatt sie â wie bisher â nur als objekt haftes Mittel zu verwenden, mit den WirkungsmÃ¶glichkeiten ihrer subjekthaften Existenz gestaltend in die Arbeit einzubeziehen.",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,39,1794,326,Die typografischen Materialien selbst enthalten starke optische FaÃbarkeiten und vermÃ¶gen dadurch den Inhalt der Mitteilung auch unmittelbar visuell â nicht nur mittelbar intellektuell â darzustellen.,0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,39,1795,327,"Sie kann als Illustration neben und zu den Worten erscheinen, oder als Fototext"" an Stelle der Worte als prÃ¤zise Darstellungsform, die in ihrer ObjektivitÃ¤t keine individuelle Deutung zulÃ¤Ãt.",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,39,1796,328,"Aus den optischen und assoziativen Beziehungen baut sich die Gestaltung, die Darstellung auf: zu einer visuell assoziativ begrifflieh synthetischen Konti nuitÃ¤t: zu dem Typofoto als eindeutige Darstellung in optisc h gÃ¼ltiger Ge stalt.",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,39,1797,329,"â¢ In Zukunft wird eine jede Druckerei eine eigene Klischeeanstalt besitzen und es kann mit Sicherheit ausgesprochen werden, daÃ die Zukunft des typogra fischen Verfahrens den fotomechanischen Methoden gehÃ¶rt.",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,39,1798,330,"Die Erfindung der fotografischen Setzmaschine, die MÃ¶glichkeit, mit RÃ¶ntgendurchleuchtung ganze Auflagen zu drucken, die neuen billigen Herstellungstechniken von Klischees usw.",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,39,1799,331,"e Dies e Art de r zeitgemÃ¤Ãen synoptischen Mitteilung lÃ¤Ãt sich mittels des kinetischen Verfahrens, des Films, auf einer anderen Ebene groÃzÃ¼gig weiterfÃ¼hren.",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,26,1800,332,Jede malerisch ausgeprÃ¤gte Periode hatte seitdem eine epigonenhafte â sich an die jeweilige malerische Richtung anlehnende foto grafische Manier (z.,0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,26,1801,333,"B. S. 47).Â·) Die Menschen erfinden neue Instrumente, neue Arbeitsmethoden, die eine Um wÃ¤lzung ihrer gewohnten Arbeitsweise zur Folge haben.",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,26,1802,334,Oft wird aber das Neue erst lange nicht richtig verwertet; es ist durch das Alte gehemmt; die neue Funktion wird in die traditionelle Form gehÃ¼llt.,0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,26,1803,335,"Die schÃ¶pferischen MÃ¶g lichkeiten des Neuen werden meist langsam durch solche alte Formen, alte In strumente und Gestaltungsgebiete aufgedeckt, welche durch das Erscheinen des sich vorbereitenden Neuen sich zu einem euforischen AufblÃ¼hen treiben lassen.",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,26,1804,336,"B. die futuristische (statische) Malerei die spÃ¤ter sie selbst ver nichtende, festumrissene Problematik der BewegungssimultanitÃ¤t, die Gestaltung des Zeitmomentes; und zwar dies in einer Zeit, da der Film schon bekannt, aber noch lange nicht erfaÃt war.",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,26,1805,337,"Ãhnlich die Malerei der Konstruktivisten, welche der heute schon in den AnfÃ¤ngen vorhandenen reflektorisch geworfenen Lichtgestaltung die Wege zu einer Entwicklung auf hohem Nivo ebnet.",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,26,1806,338,"Ebenso kann man â mit Vorsicht â einige von den heute mit darstellerisch gegen stÃ¤ndlichen Mitteln arbeitenden Malern (Neoklassizisten und neue Sachlich keit"") als Vorbereiter einer neuen darstellerischen optischen Gestaltung, die Â· ) Die ausgezeichnete Diapositivsammlung des MÃ¼nchener Fotografen E. Wasow gibt eine Ã¼ber zeugende Illustration zu dieser Behauptung.",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,6,1807,339,In diesem Buch versuche ich die Problematik der heutigen optischen Gestaltung zu fassen.,0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,6,1808,340,"Die Mittel, die uns die Fotografie in die Hand gegeben hat, spielen darin eine wichtige und von den meisten heute noch verkannte Rolle: in der Erweiterung der Grenzen der Natur darstellung ebenso wie in der Verwendun g des Lichtes alsGestaltungs faktor: Helldunkel an Stelle des Pigments.",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,6,1809,341,"Der fotografische Apparat hat uns Ã¼berraschende MÃ¶glichkeiten ge* liefert, mit deren Auswertung wir eben erst beginnen.",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,6,1810,342,"In der Eri Weiterung des Sehbildes ist selbst das heutige Objektiv schon nicht mehr an die engen Grenzen unseres Auges gebunden; kein manuelles Gestaltungsmittel (Bleistift, Pinsel usw.)",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,6,1811,343,"vermag Ã¤hnlich gesehene Ausschnitte aus der Welt festzuhalten; ebenso unmÃ¶glich ist es dem manuellen Gestaltungsmittel, eine Bewegung in ihrem Kern zu fixieren; auch die VerzerrungsmÃ¶glichkeiten des Objektivs â Unte r sieht, Obersicht, SchrÃ¤gsicht â sind keineswegs nur negativ zu werten, sondern geben eine unvoreingenommene Optik, die unsere an ASSOÃ ziationsgesetze gebundenen Augen nicht leisten; und von einem andern Gesichtspunkt: die Feinheit der Grauwirkungen ergibt einen sublimierten Wert, dessen Differenzierung auÃer dem eigenen Wir kungsbereich selbst der Farbengestaltung zugute kommen kann.",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,6,1812,344,Doch sind mit dieser AufzÃ¤hlung noch weit nicht die Grenzen der MÃ¶glichkeiten auf diesem Gebiet gegeben.,0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,6,1813,345,"Wir stehen erst am An fang der Auswertung; denn âobwohl die Fotografie schon Ã¼ber hun dert Jahre alt ist, hat der Entwicklungsgang es doch erst in den letzten Jahren erlaubt, Ã¼ber das Spezifische hinaus die Gestaltungskonse* quenzen zu erkennen.",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,34,1814,346,"Wer aber schon heute nicht fÃ¼rchtet, den morgen unausweichbaren Weg zu gehen, schafft fÃ¼r sich die Grundlage einer wirklich schÃ¶pferischen Arbeit.",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,34,1815,347,"Die klare Erkenntnis der Mittel erlaubt ihm, sowohl bei der Gestaltung der Fotografie (Film) als auch bei der (auch ungegenstÃ¤ndlichen) malerischen Gestaltung den gegenseitigen Anregungen zu folgen und so die immer reicher und vollkommener sich entwickelnden Mittel auszunutzen.",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,34,1816,348,"Im allgemeinen gilt, daÃ durch das Entstehen einer farbigen (und ertÃ¶nenden) Filmgestaltung die im Historischen wurzelnde, nach bildende Malerei sich mit wachsender Sicherheit von der Darstellung gegenÂ« stÃ¤ndlicher Elemente zugunsten der reinen Farbenbeziehungen befreien wird; und die Rolle der realen oder Ã¼berrealen oder utopischen Darstellung und Objektwiedergabe â bisher von der Malerei getragen â wird von der in ihren Mitteln exakt organisierten Fotografie (Film) Ã¼bernommen werden.",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,34,1817,349,"Aus dem heutigen Anfangsstadium â sowohl der Fotografie wie des abstrakten Bildes â schon jetzt eine TotalitÃ¤t zusammenschweiÃen zu wollen, wÃ¤re ver hÃ¤ngnisvoll; auÃerdem eine UnterschÃ¤tzung kÃ¼nftiger SynthesenmÃ¶glichkeit, die gewiÃ anders ausschauen wird als das heute jemand aussagen kÃ¶nnte.",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,34,1818,350,"Eine intuitive und logische PrÃ¼fung des Problems ermÃ¶glicht auch die Feststellung, daÃ die mechanisch optische farbige Darstellungsgestaltung: Farbenfotografie bzw.",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,34,1819,351,Film zu gÃ¤nzlich anderen Ergebnissen fÃ¼hren wird als die heutigen LumiÃ¨re usw.,0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,34,1820,352,Von der kitschhaft farbigen SentimentalitÃ¤t dieser NaturbÃ¤ndigung wird dann keine Spur mehr Ã¼brig bleiben.,0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,34,1821,353,"Die Farbenfotografie sowie das tÃ¶nende Bild und die optofonetische Gestaltung werden sich auf eine voll kommen neue, gesunde Basis stellen, wenn auch die Versuche dafÃ¼r 100 Jahre dauern kÃ¶nnen.",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,34,1822,354,"Die VerwendungsmÃ¶glichkeiten der Fotografie sind schon jetzt unzÃ¤hlig, da durch sie die grÃ¶bsten und feinsten Wirkungen der Helligkeitswerte - bei weiterem Fortschreiten auch der Farbenwerte - fixiert werden kÃ¶nnen.",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,60,1823,355,"Foto MOHOLY-NAGY Was frÃ¼her als Verzeichnung galt, ist heute verblÃ¼ffendes Erlebnis!",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,24,1824,356,HAUS-PINAKOTHEK Die einem jeden mit gleichem Recht zukommende gleichwertige Befriedigung seiner BedÃ¼rfnisse ist heute das Ziel jeder fortschrittlichen Arbeit.,0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,24,1825,357,"Die Technik, und ihre VervielfÃ¤ltigungsmÃ¶glichkeiten von GebrauchsgegenstÃ¤nden haben in weitem MaÃe eine Nivellierung und gleichzeitige Nivohebung der Menschheit durchgesetzt.",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,24,1826,358,"Durch die Erfindung des Buchdrucks, der Schnellpresse, ist heute fast ein jeder in der Lage, BÃ¼cher zu erwerben.",0.2,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,24,1827,359,"Auch die VervielfÃ¤ltigungs mÃ¶glichkeiten fÃ¼r geschaffene farbige Harmonien: Bilder, ermÃ¶glichen schon in ihrer heutigen Form sehr vielen die Anschaffung von durchdringenden farbigen Gestaltungen (Reproduktionen, Lithos, Lichtdrucke usw.",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,24,1828,360,"AuÃerdem ist noch die MÃ¶glichkeit da, farbige Diapositive wie Grammo fonplatten auf Lager zu halten.",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,24,1829,361,"Einen Weg, auch Originalen"" eine weite Verbreitung zu sichern, bietet uns die heutige Technik.",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,24,1830,362,"Â· ) FÃ¼r die elektrotechnische Industrie werden heute wertvolle kÃ¼nstliche Materialien produziert: Turbonit, Trolit, Neolith, Galalith usw.",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,24,1831,363,"Diese Materialien sowie Aluminium, Zellon, Zelluloid sind fÃ¼r die Herstellung exakt durchzufÃ¼hrender Bilder viel geeigneter als Leinwand oder Holztafel.",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,24,1832,364,"Ã¤hnliche Materialien fÃ¼r das Tafelbild bald herrschend werden, zumal auch ganz neue, Ã¼berraschende Wirkungen dabei zu erreichen sind.",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,24,1833,365,"Malversuche auf hochpolierten schwarzen Tafeln (Trolit), auf farbigen durchsichtigen und durchscheinenden Platten (Galalith, mattiertem und durchscheinendem Cellon) zeigen eigenartige optische Wirkungen: es scheint, daÃ die Farbe in einem Raum vor der FlÃ¤che, worauf sie tatsÃ¤chlich aufgetragen ist, fast ohne Materialwirkung schwebt.",0.2,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,29,1834,366,"PRODUKTION REPRODUKTION Ohne alle Imponderabilien des menschlichen Lebens damit lÃ¶sen zu wollen, kann man sagen, daÃ der Aufbau des Menschen die Synthese aller seiner Funktions apparate ist; d. h. daÃ der Mensch einer Periode dann der vollkommenste ist, wenn die ihn aufbauenden Funktionsapparate â die Zellen ebenso wie die komÂ» pliziertesten Organe â bis zu der Grenze ihrer biologischen LeistungsfÃ¤higkeit benutzt werden.",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,29,1835,367,"Die Kunst bewirkt dies â un d das ist eine ihrer wich tige n Aufgaben, da von der Vollkommenheit des Funktionierens der ganze Wirkungskomplex abhÃ¤ngt.",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,29,1836,368,"â Die Kunst versucht zwischen den bekannten und den noch unbekannten optischen, akustischen und andern funktionellen Er scheinungen weitgehende neue Beziehungen herzustellen und diese in bereichernÂ» der Steigerung von den Funktionsapparaten aufnehmen zu lassen.",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,29,1837,369,"Es liegt in der menschlichen Eigenart begrÃ¼ndet, daÃ die Funktionsapparate nach jeder neuen Aufnahme zu weitere n neuen EindrÃ¼cke n drÃ¤ngen.",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,29,1838,370,Das ist einer der GrÃ¼nde fÃ¼r die immer bleibende Notwendigkeit neuer Gestaltungs versuche.,0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,29,1839,371,"Unter diesem Gesichtspunkte sind die Gestal tunge n nur dann wertvoll, wenn sie neue, bisher unbe kannt e Relationen produzieren.",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,29,1840,372,"Damit ist wiederum gesagt, daÃ die Reproduktion (Wiederholung bereits existierender Relationen) ohne be reichernde Gesichtspunkte aus dem besondern Gesichtspunkt der schÃ¶pferischen Gestaltung im besten Falle nur als virtuose Angelegenheit zu betrachten ist.",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,29,1841,373,"Da vor allem die Produktion (produktive Gestaltung) dem menschlichen Aufbau dient, mÃ¼ssen wir versuchen, die bisher nur fÃ¼r Reproduktionszwecke angewandten Apparate (Mittel) zu produktiven Zwecken zu erweiternÂ·).",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,29,1842,374,Â· ) Ich habe dies auf 2 Gebieten untersucht: bei Grammofon und Fotografie.,0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,29,1843,375,"Man kann natÃ¼rlich dasselbe fÃ¼r andere Reproduktionsmittel durchdenken: fÃ¼r den sprechenden Film (von Engel, Massole und Vogt), fÃ¼r den Fernseher (Telehor) usw.",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,29,1844,376,Bei dem Grammofon kommt man zu folgendem: das Grammofon hatte bisher die Aufgabe bereits vorhandene akustische Erscheinungen zu reproduzieren.,0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,139,1845,377,"Moholy Nagy) 9 1 4 5 Aus dem Film ,,Zalamort"" (Fot.",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,139,1846,378,NationaUFilm) 9 2 4 6 Foto aus Japan 9 3 4 7 PortrÃ¤t (Fot.,0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,139,1847,379,"100 5 4 Konvexspiegelaufnahme (Fot Muche) 10 1 5 5 Ein Pferd, das kein Ende nimmt (Fot Keystone View Co.) .",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,139,1848,380,"103 5 7 Der MilliardÃ¤r"" (Fotomontage Hannah Hoch) 104 5 8 Die Stadt (Fotomontage P. Citroen) 105 5 9 Zirkus und Varieteplakat (Fotoplastik Moholy Nagy) 106 6 0 Militarismus (Fotoplastik Moholy Nagy) 107 6 1 Reklameplakat (Fotoplastik Moholy Nagy) 10 8 6 2 Amerikanische Pneureklame (Fotoplastik Vanity Fair) 10 9 6 3 Titelblattentwurf zu ,,Broom"", New York (Typofoto Moholy Nagy) .",0.418,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,31,1849,381,"FOTOGRAFIE OHNE KAMERA DAS FOTOGRAMM"" Praktisch lÃ¤Ãt sich diese MÃ¶glichkeit folgendermaÃen verwerten: man lÃ¤Ãt das Licht durch Objekte mit verschiedenen Brechungskoeffizienten auf einen Schirm (fotografische Platte, lichtempfindliches Papier) fallen oder es durch verschiedene Vorrichtungen von seinem ursprÃ¼nglichen Weg ablenken; bestimmte Teile des Schirmes mit Schatten decken usw.",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,31,1850,382,(Im zweiten Falle ist die Technik des Verfahrens die FixieÂ» rung eines differenzierten LichtÂ» und Schattenspiels.),0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,31,1851,383,"Dieser Weg fÃ¼hrt zu MÃ¶glichkeiten der Lichtgestaltung , wobei das Licht als ein neues Gestaltungsmittel, wie in der Malerei die Farbe, in der Musik der Ton, suverÃ¤n zu handhaben ist.",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,31,1852,384,"Ein anderer Weg des Ausbaues zur Produktion wÃ¤re die Untersuchung und Verwendung verschiedener chemischer Mischungen, welche fÃ¼r das Auge nicht wahrnehmbare Lichterscheinungen (elektromagnetische Schwingungen) festhalten kÃ¶nnen (wie z.",0.0,
6,08,Malerei Fotografie Film,László Moholy Nagy,1925,31,1853,385,"Apparate mit Linsen und Spiegelvorrichtungen, die den Gegenstand von allen Seiten gleichzeitig umfassen kÃ¶nnen, und Apparate, die auf anderen optischen Gesetzen aufgebaut sind als unser Auge.",0.0,
